,gvkey,iid,datadate,tic,trt1m,naics,sic
2759954,15000,01C,28/02/1991,ADW.A,0.0,312130.0,2084.0
2759955,15000,01C,31/03/1991,ADW.A,8.6056,312130.0,2084.0
2759956,15000,01C,30/04/1991,ADW.A,11.6883,312130.0,2084.0
2759957,15000,01C,31/05/1991,ADW.A,0.0,312130.0,2084.0
2759958,15000,01C,30/06/1991,ADW.A,8.3674,312130.0,2084.0
2759959,15000,01C,31/07/1991,ADW.A,0.0,312130.0,2084.0
2759960,15000,01C,31/08/1991,ADW.A,3.2609,312130.0,2084.0
2759961,15000,01C,30/09/1991,ADW.A,2.3116,312130.0,2084.0
2759962,15000,01C,31/10/1991,ADW.A,0.0,312130.0,2084.0
2759963,15000,01C,30/11/1991,ADW.A,-8.3333,312130.0,2084.0
2759964,15000,01C,31/12/1991,ADW.A,3.6318,312130.0,2084.0
2759965,15000,01C,31/01/1992,ADW.A,0.0,312130.0,2084.0
2759966,15000,01C,29/02/1992,ADW.A,26.6667,312130.0,2084.0
2759967,15000,01C,31/03/1992,ADW.A,-0.7053,312130.0,2084.0
2759968,15000,01C,30/04/1992,ADW.A,0.0,312130.0,2084.0
2759969,15000,01C,31/05/1992,ADW.A,0.0,312130.0,2084.0
2759970,15000,01C,30/06/1992,ADW.A,1.0679,312130.0,2084.0
2759971,15000,01C,31/07/1992,ADW.A,0.0,312130.0,2084.0
2759972,15000,01C,31/08/1992,ADW.A,-1.7857,312130.0,2084.0
2759973,15000,01C,30/09/1992,ADW.A,-4.3673,312130.0,2084.0
2759974,15000,01C,31/10/1992,ADW.A,0.0,312130.0,2084.0
2759975,15000,01C,30/11/1992,ADW.A,0.0,312130.0,2084.0
2759976,15000,01C,31/12/1992,ADW.A,-0.7731,312130.0,2084.0
2759977,15000,01C,31/01/1993,ADW.A,-1.9608,312130.0,2084.0
2759978,15000,01C,28/02/1993,ADW.A,-2.0,312130.0,2084.0
2759979,15000,01C,31/03/1993,ADW.A,7.3429,312130.0,2084.0
2759980,15000,01C,30/04/1993,ADW.A,-5.7692,312130.0,2084.0
2759981,15000,01C,31/05/1993,ADW.A,-2.0408,312130.0,2084.0
2759982,15000,01C,30/06/1993,ADW.A,-5.0042,312130.0,2084.0
2759983,15000,01C,31/07/1993,ADW.A,11.1111,312130.0,2084.0
2759984,15000,01C,31/08/1993,ADW.A,12.0,312130.0,2084.0
2759985,15000,01C,30/09/1993,ADW.A,-3.9321,312130.0,2084.0
2759986,15000,01C,31/10/1993,ADW.A,2.2727,312130.0,2084.0
2759987,15000,01C,30/11/1993,ADW.A,2.2222,312130.0,2084.0
2759988,15000,01C,31/12/1993,ADW.A,5.6478,312130.0,2084.0
2759989,15000,01C,31/01/1994,ADW.A,-1.0417,312130.0,2084.0
2759990,15000,01C,28/02/1994,ADW.A,-7.3684,312130.0,2084.0
2759991,15000,01C,31/03/1994,ADW.A,4.7682,312130.0,2084.0
2759992,15000,01C,30/04/1994,ADW.A,-3.2967,312130.0,2084.0
2759993,15000,01C,31/05/1994,ADW.A,0.0,312130.0,2084.0
2759994,15000,01C,30/06/1994,ADW.A,0.2227,312130.0,2084.0
2759995,15000,01C,31/07/1994,ADW.A,-1.1494,312130.0,2084.0
2759996,15000,01C,31/08/1994,ADW.A,-2.3256,312130.0,2084.0
2759997,15000,01C,30/09/1994,ADW.A,6.1857,312130.0,2084.0
2759998,15000,01C,31/10/1994,ADW.A,-1.1364,312130.0,2084.0
2759999,15000,01C,30/11/1994,ADW.A,-1.1494,312130.0,2084.0
2760000,15000,01C,31/12/1994,ADW.A,8.3674,312130.0,2084.0
2760001,15000,01C,31/01/1995,ADW.A,-4.3478,312130.0,2084.0
2760002,15000,01C,28/02/1995,ADW.A,-1.1364,312130.0,2084.0
2760003,15000,01C,31/03/1995,ADW.A,4.823,312130.0,2084.0
2760004,15000,01C,30/04/1995,ADW.A,-2.2222,312130.0,2084.0
2760005,15000,01C,31/05/1995,ADW.A,1.1364,312130.0,2084.0
2760006,15000,01C,30/06/1995,ADW.A,0.2202,312130.0,2084.0
2760007,15000,01C,31/07/1995,ADW.A,9.0909,312130.0,2084.0
2760008,15000,01C,31/08/1995,ADW.A,0.0,312130.0,2084.0
2760009,15000,01C,30/09/1995,ADW.A,-7.0875,312130.0,2084.0
2760010,15000,01C,31/10/1995,ADW.A,13.6364,312130.0,2084.0
2760011,15000,01C,30/11/1995,ADW.A,-10.0,312130.0,2084.0
2760012,15000,01C,31/12/1995,ADW.A,3.5511,312130.0,2084.0
2760013,15000,01C,31/01/1996,ADW.A,2.1739,312130.0,2084.0
2760014,15000,01C,29/02/1996,ADW.A,-2.1277,312130.0,2084.0
2760015,15000,01C,31/03/1996,ADW.A,-0.8739,312130.0,2084.0
2760016,15000,01C,30/04/1996,ADW.A,-2.2222,312130.0,2084.0
2760017,15000,01C,31/05/1996,ADW.A,3.1818,312130.0,2084.0
2760018,15000,01C,30/06/1996,ADW.A,3.0793,312130.0,2084.0
2760019,15000,01C,31/07/1996,ADW.A,10.8225,312130.0,2084.0
2760020,15000,01C,31/08/1996,ADW.A,3.9063,312130.0,2084.0
2760021,15000,01C,30/09/1996,ADW.A,1.1241,312130.0,2084.0
2760022,15000,01C,31/10/1996,ADW.A,1.8797,312130.0,2084.0
2760023,15000,01C,30/11/1996,ADW.A,8.8561,312130.0,2084.0
2760024,15000,01C,31/12/1996,ADW.A,9.4881,312130.0,2084.0
2760025,15000,01C,31/01/1997,ADW.A,0.0,312130.0,2084.0
2760026,15000,01C,28/02/1997,ADW.A,9.6874,312130.0,2084.0
2760027,15000,01C,31/03/1997,ADW.A,4.8405,312130.0,2084.0
2760028,15000,01C,30/04/1997,ADW.A,-6.3014,312130.0,2084.0
2760029,15000,01C,31/05/1997,ADW.A,8.1872,312130.0,2084.0
2760030,15000,01C,30/06/1997,ADW.A,-1.8324,312130.0,2084.0
2760031,15000,01C,31/07/1997,ADW.A,6.9444,312130.0,2084.0
2760032,15000,01C,31/08/1997,ADW.A,2.5974,312130.0,2084.0
2760033,15000,01C,30/09/1997,ADW.A,10.9418,312130.0,2084.0
2760034,15000,01C,31/10/1997,ADW.A,9.1954,312130.0,2084.0
2760035,15000,01C,30/11/1997,ADW.A,-11.5789,312130.0,2084.0
2760036,15000,01C,31/12/1997,ADW.A,13.3857,312130.0,2084.0
2760037,15000,01C,31/01/1998,ADW.A,3.5941,312130.0,2084.0
2760038,15000,01C,28/02/1998,ADW.A,-2.0408,312130.0,2084.0
2760039,15000,01C,31/03/1998,ADW.A,-3.4958,312130.0,2084.0
2760040,15000,01C,30/04/1998,ADW.A,-3.2609,312130.0,2084.0
2760041,15000,01C,31/05/1998,ADW.A,-5.618,312130.0,2084.0
2760042,15000,01C,30/06/1998,ADW.A,-0.1857,312130.0,2084.0
2760043,15000,01C,31/07/1998,ADW.A,-3.8462,312130.0,2084.0
2760044,15000,01C,31/08/1998,ADW.A,-10.0,312130.0,2084.0
2760045,15000,01C,30/09/1998,ADW.A,0.8944,312130.0,2084.0
2760046,15000,01C,31/10/1998,ADW.A,1.3889,312130.0,2084.0
2760047,15000,01C,30/11/1998,ADW.A,-6.8493,312130.0,2084.0
2760048,15000,01C,31/12/1998,ADW.A,6.8294,312130.0,2084.0
2760049,15000,01C,31/01/1999,ADW.A,-8.3333,312130.0,2084.0
2760050,15000,01C,28/02/1999,ADW.A,-2.4242,312130.0,2084.0
2760051,15000,01C,31/03/1999,ADW.A,-8.9379,312130.0,2084.0
2760052,15000,01C,30/04/1999,ADW.A,-9.6552,312130.0,2084.0
2760053,15000,01C,31/05/1999,ADW.A,-1.9084,312130.0,2084.0
2760054,15000,01C,30/06/1999,ADW.A,9.4241,312130.0,2084.0
2760055,15000,01C,31/07/1999,ADW.A,12.9496,312130.0,2084.0
2760056,15000,01C,31/08/1999,ADW.A,-2.5478,312130.0,2084.0
2760057,15000,01C,30/09/1999,ADW.A,-0.9085,312130.0,2084.0
2760058,15000,01C,31/10/1999,ADW.A,0.0,312130.0,2084.0
2760059,15000,01C,30/11/1999,ADW.A,-3.3333,312130.0,2084.0
2760060,15000,01C,31/12/1999,ADW.A,-1.3034,312130.0,2084.0
2760061,15000,01C,31/01/2000,ADW.A,-13.0742,312130.0,2084.0
2760062,15000,01C,29/02/2000,ADW.A,-0.4065,312130.0,2084.0
2760063,15000,01C,31/03/2000,ADW.A,-2.3592,312130.0,2084.0
2760064,15000,01C,30/04/2000,ADW.A,0.4237,312130.0,2084.0
2760065,15000,01C,31/05/2000,ADW.A,5.4852,312130.0,2084.0
2760066,15000,01C,30/06/2000,ADW.A,-0.312,312130.0,2084.0
2760067,15000,01C,31/07/2000,ADW.A,-2.439,312130.0,2084.0
2760068,15000,01C,31/08/2000,ADW.A,-1.6667,312130.0,2084.0
2760069,15000,01C,30/09/2000,ADW.A,13.6525,312130.0,2084.0
2760070,15000,01C,31/10/2000,ADW.A,-13.2075,312130.0,2084.0
2760071,15000,01C,30/11/2000,ADW.A,-10.4348,312130.0,2084.0
2760072,15000,01C,31/12/2000,ADW.A,8.3592,312130.0,2084.0
2760073,15000,01C,31/01/2001,ADW.A,2.7273,312130.0,2084.0
2760074,15000,01C,28/02/2001,ADW.A,-6.1947,312130.0,2084.0
2760075,15000,01C,31/03/2001,ADW.A,0.5755,312130.0,2084.0
2760076,15000,01C,30/04/2001,ADW.A,-1.7143,312130.0,2084.0
2760077,15000,01C,31/05/2001,ADW.A,21.124,312130.0,2084.0
2760078,15000,01C,30/06/2001,ADW.A,1.288,312130.0,2084.0
2760079,15000,01C,31/07/2001,ADW.A,3.92,312130.0,2084.0
2760080,15000,01C,31/08/2001,ADW.A,0.8468,312130.0,2084.0
2760081,15000,01C,30/09/2001,ADW.A,0.8473,312130.0,2084.0
2760082,15000,01C,31/10/2001,ADW.A,5.364,312130.0,2084.0
2760083,15000,01C,30/11/2001,ADW.A,9.0909,312130.0,2084.0
2760084,15000,01C,31/12/2001,ADW.A,7.74,312130.0,2084.0
2760085,15000,01C,31/01/2002,ADW.A,-1.875,312130.0,2084.0
2760086,15000,01C,28/02/2002,ADW.A,7.8981,312130.0,2084.0
2760087,15000,01C,31/03/2002,ADW.A,1.3046,312130.0,2084.0
2760088,15000,01C,30/04/2002,ADW.A,2.2353,312130.0,2084.0
2760089,15000,01C,31/05/2002,ADW.A,0.6904,312130.0,2084.0
2760090,15000,01C,30/06/2002,ADW.A,1.4914,312130.0,2084.0
2760091,15000,01C,31/07/2002,ADW.A,-0.625,312130.0,2084.0
2760092,15000,01C,31/08/2002,ADW.A,-2.8016,312130.0,2084.0
2760093,15000,01C,30/09/2002,ADW.A,-4.5235,312130.0,2084.0
2760094,15000,01C,31/10/2002,ADW.A,3.6092,312130.0,2084.0
2760095,15000,01C,30/11/2002,ADW.A,0.9009,312130.0,2084.0
2760096,15000,01C,31/12/2002,ADW.A,0.3631,312130.0,2084.0
2760097,15000,01C,31/01/2003,ADW.A,0.2395,312130.0,2084.0
2760098,15000,01C,28/02/2003,ADW.A,1.2545,312130.0,2084.0
2760099,15000,01C,31/03/2003,ADW.A,-1.705,312130.0,2084.0
2760100,15000,01C,30/04/2003,ADW.A,2.4242,312130.0,2084.0
2760101,15000,01C,31/05/2003,ADW.A,6.213,312130.0,2084.0
2760102,15000,01C,30/06/2003,ADW.A,9.532,312130.0,2084.0
2760103,15000,01C,31/07/2003,ADW.A,-3.0769,312130.0,2084.0
2760104,15000,01C,31/08/2003,ADW.A,6.3492,312130.0,2084.0
2760105,15000,01C,30/09/2003,ADW.A,3.5373,312130.0,2084.0
2760106,15000,01C,31/10/2003,ADW.A,1.937,312130.0,2084.0
2760107,15000,01C,30/11/2003,ADW.A,-1.4252,312130.0,2084.0
2760108,15000,01C,31/12/2003,ADW.A,1.9807,312130.0,2084.0
2760109,15000,01C,31/01/2004,ADW.A,7.1429,312130.0,2084.0
2760110,15000,01C,29/02/2004,ADW.A,2.2222,312130.0,2084.0
2760111,15000,01C,31/03/2004,ADW.A,0.7,312130.0,2084.0
2760112,15000,01C,30/04/2004,ADW.A,-3.2174,312130.0,2084.0
2760113,15000,01C,31/05/2004,ADW.A,0.1348,312130.0,2084.0
2760114,15000,01C,30/06/2004,ADW.A,0.4083,312130.0,2084.0
2760115,15000,01C,31/07/2004,ADW.A,-1.1251,312130.0,2084.0
2760116,15000,01C,31/08/2004,ADW.A,-2.1393,312130.0,2084.0
2760117,15000,01C,30/09/2004,ADW.A,6.5628,312130.0,2084.0
2760118,15000,01C,31/10/2004,ADW.A,1.0549,312130.0,2084.0
2760119,15000,01C,30/11/2004,ADW.A,16.3549,312130.0,2084.0
2760120,15000,01C,31/12/2004,ADW.A,5.4617,312130.0,2084.0
2760121,15000,01C,31/01/2005,ADW.A,-5.5258,312130.0,2084.0
2760122,15000,01C,28/02/2005,ADW.A,5.0943,312130.0,2084.0
2760123,15000,01C,31/03/2005,ADW.A,-2.4381,312130.0,2084.0
2760124,15000,01C,30/04/2005,ADW.A,-1.1477,312130.0,2084.0
2760125,15000,01C,31/05/2005,ADW.A,11.0487,312130.0,2084.0
2760126,15000,01C,30/06/2005,ADW.A,-3.3356,312130.0,2084.0
2760127,15000,01C,31/07/2005,ADW.A,0.0,312130.0,2084.0
2760128,15000,01C,31/08/2005,ADW.A,-9.6491,312130.0,2084.0
2760129,15000,01C,30/09/2005,ADW.A,7.4214,312130.0,2084.0
2760130,15000,01C,31/10/2005,ADW.A,-2.7636,312130.0,2084.0
2760131,15000,01C,30/11/2005,ADW.A,0.9723,312130.0,2084.0
2760132,15000,01C,31/12/2005,ADW.A,-1.2556,312130.0,2084.0
2760133,15000,01C,31/01/2006,ADW.A,0.0,312130.0,2084.0
2760134,15000,01C,28/02/2006,ADW.A,1.8868,312130.0,2084.0
2760135,15000,01C,31/03/2006,ADW.A,-0.5148,312130.0,2084.0
2760136,15000,01C,30/04/2006,ADW.A,-0.7865,312130.0,2084.0
2760137,15000,01C,31/05/2006,ADW.A,-2.416,312130.0,2084.0
2760138,15000,01C,30/06/2006,ADW.A,3.1373,312130.0,2084.0
2760139,15000,01C,31/07/2006,ADW.A,1.8868,312130.0,2084.0
2760140,15000,01C,31/08/2006,ADW.A,10.0,312130.0,2084.0
2760141,15000,01C,30/09/2006,ADW.A,9.1237,312130.0,2084.0
2760142,15000,01C,31/10/2006,ADW.A,14.3389,312130.0,2084.0
2760143,15000,01C,30/11/2006,ADW.A,-5.5375,312130.0,2084.0
2760144,15000,01C,31/12/2006,ADW.A,3.5625,312130.0,2084.0
2760145,15000,01C,31/01/2007,ADW.A,-2.9289,312130.0,2084.0
2760146,15000,01C,28/02/2007,ADW.A,1.4655,312130.0,2084.0
2760147,15000,01C,31/03/2007,ADW.A,-3.8806,312130.0,2084.0
2760148,15000,01C,30/04/2007,ADW.A,-5.3333,312130.0,2084.0
2760149,15000,01C,31/05/2007,ADW.A,0.4695,312130.0,2084.0
2760150,15000,01C,30/06/2007,ADW.A,7.6168,312130.0,2084.0
2760151,15000,01C,31/07/2007,ADW.A,-1.7483,312130.0,2084.0
2760152,15000,01C,31/08/2007,ADW.A,-6.5836,312130.0,2084.0
2760153,15000,01C,30/09/2007,ADW.A,-3.0952,312130.0,2084.0
2760154,15000,01C,31/10/2007,ADW.A,3.4653,312130.0,2084.0
2760155,15000,01C,30/11/2007,ADW.A,-7.6555,312130.0,2084.0
2760156,15000,01C,31/12/2007,ADW.A,-1.9171,312130.0,2084.0
2760157,15000,01C,31/01/2008,ADW.A,-7.7742,312130.0,2084.0
2760158,15000,01C,29/02/2008,ADW.A,12.0092,312130.0,2084.0
2760159,15000,01C,31/03/2008,ADW.A,-3.866,312130.0,2084.0
2760160,15000,01C,30/04/2008,ADW.A,0.0,312130.0,2084.0
2760161,15000,01C,31/05/2008,ADW.A,4.1081,312130.0,2084.0
2760162,15000,01C,30/06/2008,ADW.A,6.7757,312130.0,2084.0
2760163,15000,01C,31/07/2008,ADW.A,-6.0784,312130.0,2084.0
2760164,15000,01C,31/08/2008,ADW.A,-3.1315,312130.0,2084.0
2760165,15000,01C,30/09/2008,ADW.A,-0.8351,312130.0,2084.0
2760166,15000,01C,31/10/2008,ADW.A,-8.5526,312130.0,2084.0
2760167,15000,01C,30/11/2008,ADW.A,-12.47,312130.0,2084.0
2760168,15000,01C,31/12/2008,ADW.A,0.4452,312130.0,2084.0
2760169,15000,01C,31/01/2009,ADW.A,3.4483,312130.0,2084.0
2760170,15000,01C,28/02/2009,ADW.A,-4.0,312130.0,2084.0
2760171,15000,01C,31/03/2009,ADW.A,-4.5486,312130.0,2084.0
2760172,15000,01C,30/04/2009,ADW.A,3.0928,312130.0,2084.0
2760173,15000,01C,31/05/2009,ADW.A,7.1429,312130.0,2084.0
2760174,15000,01C,30/06/2009,ADW.A,1.1,312130.0,2084.0
2760175,15000,01C,31/07/2009,ADW.A,10.0,312130.0,2084.0
2760176,15000,01C,31/08/2009,ADW.A,5.3333,312130.0,2084.0
2760177,15000,01C,30/09/2009,ADW.A,-6.9908,312130.0,2084.0
2760178,15000,01C,31/10/2009,ADW.A,0.0,312130.0,2084.0
2760179,15000,01C,30/11/2009,ADW.A,-2.0,312130.0,2084.0
2760180,15000,01C,31/12/2009,ADW.A,0.5421,312130.0,2084.0
2760181,15000,01C,31/01/2010,ADW.A,-2.5641,312130.0,2084.0
2760182,15000,01C,28/02/2010,ADW.A,5.3947,312130.0,2084.0
2760183,15000,01C,31/03/2010,ADW.A,2.7778,312130.0,2084.0
2760184,15000,01C,30/04/2010,ADW.A,-0.8589,312130.0,2084.0
2760185,15000,01C,31/05/2010,ADW.A,-0.6188,312130.0,2084.0
2760186,15000,01C,30/06/2010,ADW.A,2.1482,312130.0,2084.0
2760187,15000,01C,31/07/2010,ADW.A,8.2512,312130.0,2084.0
2760188,15000,01C,31/08/2010,ADW.A,-4.4369,312130.0,2084.0
2760189,15000,01C,30/09/2010,ADW.A,2.8869,312130.0,2084.0
2760190,15000,01C,31/10/2010,ADW.A,2.5701,312130.0,2084.0
2760191,15000,01C,30/11/2010,ADW.A,1.3667,312130.0,2084.0
2760192,15000,01C,31/12/2010,ADW.A,-0.1966,312130.0,2084.0
2760193,15000,01C,31/01/2011,ADW.A,-0.3409,312130.0,2084.0
2760194,15000,01C,28/02/2011,ADW.A,0.3421,312130.0,2084.0
2760195,15000,01C,31/03/2011,ADW.A,6.0511,312130.0,2084.0
2760196,15000,01C,30/04/2011,ADW.A,-1.5135,312130.0,2084.0
2760197,15000,01C,31/05/2011,ADW.A,-1.2075,312130.0,2084.0
2760198,15000,01C,30/06/2011,ADW.A,-0.5556,312130.0,2084.0
2760199,15000,01C,31/07/2011,ADW.A,5.5305,312130.0,2084.0
2760200,15000,01C,31/08/2011,ADW.A,-3.7433,312130.0,2084.0
2760201,15000,01C,30/09/2011,ADW.A,1.6667,312130.0,2084.0
2760202,15000,01C,31/10/2011,ADW.A,-0.6623,312130.0,2084.0
2760203,15000,01C,30/11/2011,ADW.A,0.0,312130.0,2084.0
2760204,15000,01C,31/12/2011,ADW.A,4.3333,312130.0,2084.0
2760205,15000,01C,31/01/2012,ADW.A,4.086,312130.0,2084.0
2760206,15000,01C,29/02/2012,ADW.A,5.8884,312130.0,2084.0
2760207,15000,01C,31/03/2012,ADW.A,0.2927,312130.0,2084.0
2760208,15000,01C,30/04/2012,ADW.A,-1.2758,312130.0,2084.0
2760209,15000,01C,31/05/2012,ADW.A,0.3976,312130.0,2084.0
2760210,15000,01C,30/06/2012,ADW.A,-0.099,312130.0,2084.0
2760211,15000,01C,31/07/2012,ADW.A,0.5,312130.0,2084.0
2760212,15000,01C,31/08/2012,ADW.A,-0.4975,312130.0,2084.0
2760213,15000,01C,30/09/2012,ADW.A,2.1,312130.0,2084.0
2760214,15000,01C,31/10/2012,ADW.A,-1.1858,312130.0,2084.0
2760215,15000,01C,30/11/2012,ADW.A,0.0,312130.0,2084.0
2760216,15000,01C,31/12/2012,ADW.A,1.9,312130.0,2084.0
2760217,15000,01C,31/01/2013,ADW.A,2.2772,312130.0,2084.0
2760218,15000,01C,28/02/2013,ADW.A,6.5828,312130.0,2084.0
2760219,15000,01C,31/03/2013,ADW.A,2.9973,312130.0,2084.0
2760220,15000,01C,30/04/2013,ADW.A,7.6444,312130.0,2084.0
2760221,15000,01C,31/05/2013,ADW.A,-1.3212,312130.0,2084.0
2760222,15000,01C,30/06/2013,ADW.A,8.7866,312130.0,2084.0
2760223,15000,01C,31/07/2013,ADW.A,9.4574,312130.0,2084.0
2760224,15000,01C,31/08/2013,ADW.A,-1.5581,312130.0,2084.0
2760225,15000,01C,30/09/2013,ADW.A,0.0,312130.0,2084.0
2760226,15000,01C,31/10/2013,ADW.A,0.0,312130.0,2084.0
2760227,15000,01C,30/11/2013,ADW.A,1.3043,312130.0,2084.0
2760228,15000,01C,31/12/2013,ADW.A,0.2146,312130.0,2084.0
2760229,15000,01C,31/01/2014,ADW.A,-2.0848,312130.0,2084.0
2760230,15000,01C,28/02/2014,ADW.A,-0.4405,312130.0,2084.0
2760231,15000,01C,31/03/2014,ADW.A,1.0324,312130.0,2084.0
2760232,15000,01C,30/04/2014,ADW.A,-0.7353,312130.0,2084.0
2760233,15000,01C,31/05/2014,ADW.A,0.4444,312130.0,2084.0
2760234,15000,01C,30/06/2014,ADW.A,6.0103,312130.0,2084.0
2760235,15000,01C,31/07/2014,ADW.A,-0.1402,312130.0,2084.0
2760236,15000,01C,31/08/2014,ADW.A,4.5614,312130.0,2084.0
2760237,15000,01C,30/09/2014,ADW.A,-1.3087,312130.0,2084.0
2760238,15000,01C,31/10/2014,ADW.A,2.3288,312130.0,2084.0
2760239,15000,01C,30/11/2014,ADW.A,-3.2798,312130.0,2084.0
2760240,15000,01C,31/12/2014,ADW.A,5.0173,312130.0,2084.0
2760241,15000,01C,31/01/2015,ADW.A,0.3981,312130.0,2084.0
2760242,15000,01C,28/02/2015,ADW.A,4.4944,312130.0,2084.0
2760243,15000,01C,31/03/2015,ADW.A,1.8659,312130.0,2084.0
2760244,15000,01C,30/04/2015,ADW.A,0.0,312130.0,2084.0
2760245,15000,01C,31/05/2015,ADW.A,2.8125,312130.0,2084.0
2760246,15000,01C,30/06/2015,ADW.A,9.1945,312130.0,2084.0
2760247,15000,01C,31/07/2015,ADW.A,1.5686,312130.0,2084.0
2760248,15000,01C,31/08/2015,ADW.A,-0.5516,312130.0,2084.0
2760249,15000,01C,30/09/2015,ADW.A,1.4559,312130.0,2084.0
2760250,15000,01C,31/10/2015,ADW.A,0.11,312130.0,2084.0
2760251,15000,01C,30/11/2015,ADW.A,4.3407,312130.0,2084.0
2760252,15000,01C,31/12/2015,ADW.A,8.4913,312130.0,2084.0
2760253,15000,01C,31/01/2016,ADW.A,9.5656,312130.0,2084.0
2760254,15000,01C,29/02/2016,ADW.A,4.2316,312130.0,2084.0
2760255,15000,01C,31/03/2016,ADW.A,26.3355,312130.0,2084.0
2760256,15000,01C,30/04/2016,ADW.A,-3.7691,312130.0,2084.0
2760257,15000,01C,31/05/2016,ADW.A,-0.741,312130.0,2084.0
2760258,15000,01C,30/06/2016,ADW.A,-0.5244,312130.0,2084.0
2760259,15000,01C,31/07/2016,ADW.A,-2.5126,312130.0,2084.0
2760260,15000,01C,31/08/2016,ADW.A,15.0221,312130.0,2084.0
2760261,15000,01C,30/09/2016,ADW.A,9.0669,312130.0,2084.0
2760262,15000,01C,31/10/2016,ADW.A,-1.5611,312130.0,2084.0
2760263,15000,01C,30/11/2016,ADW.A,-0.1795,312130.0,2084.0
2760264,15000,01C,31/12/2016,ADW.A,5.5827,312130.0,2084.0
2760265,15000,01C,31/01/2017,ADW.A,-9.0598,312130.0,2084.0
2760266,15000,01C,28/02/2017,ADW.A,-0.6579,312130.0,2084.0
2760267,15000,01C,31/03/2017,ADW.A,7.0085,312130.0,2084.0
2760268,15000,01C,30/04/2017,ADW.A,-3.1056,312130.0,2084.0
2760269,15000,01C,31/05/2017,ADW.A,1.1905,312130.0,2084.0
2760270,15000,01C,30/06/2017,ADW.A,-0.4977,312130.0,2084.0
2760271,15000,01C,31/07/2017,ADW.A,1.3699,312130.0,2084.0
2760272,15000,01C,31/08/2017,ADW.A,-1.5315,312130.0,2084.0
2760273,15000,01C,30/09/2017,ADW.A,10.2928,312130.0,2084.0
2760274,15000,01C,31/10/2017,ADW.A,2.831,312130.0,2084.0
2760275,15000,01C,30/11/2017,ADW.A,9.7166,312130.0,2084.0
2760276,15000,01C,31/12/2017,ADW.A,15.4613,312130.0,2084.0
2760277,15000,01C,31/01/2018,ADW.A,-1.6667,312130.0,2084.0
2760278,15000,01C,28/02/2018,ADW.A,14.5372,312130.0,2084.0
2760279,15000,01C,31/03/2018,ADW.A,3.5003,312130.0,2084.0
2760280,15000,01C,30/04/2018,ADW.A,-0.4961,312130.0,2084.0
2760281,15000,01C,31/05/2018,ADW.A,-0.1108,312130.0,2084.0
2760282,15000,01C,30/06/2018,ADW.A,-5.1511,312130.0,2084.0
2760283,15000,01C,31/07/2018,ADW.A,-3.2258,312130.0,2084.0
2760284,15000,01C,31/08/2018,ADW.A,2.9697,312130.0,2084.0
2760285,15000,01C,30/09/2018,ADW.A,-2.9944,312130.0,2084.0
2760286,15000,01C,31/10/2018,ADW.A,-8.947,312130.0,2084.0
2760287,15000,01C,30/11/2018,ADW.A,-5.8155,312130.0,2084.0
2760288,15000,01C,31/12/2018,ADW.A,-2.4752,312130.0,2084.0
2760289,15000,01C,31/01/2019,ADW.A,7.1585,312130.0,2084.0
2760290,15000,01C,28/02/2019,ADW.A,-10.4294,312130.0,2084.0
2760291,15000,01C,31/03/2019,ADW.A,1.075,312130.0,2084.0
2760292,15000,01C,30/04/2019,ADW.A,-0.1512,312130.0,2084.0
2760293,15000,01C,31/05/2019,ADW.A,0.8327,312130.0,2084.0
2760294,15000,01C,30/06/2019,ADW.A,3.6318,312130.0,2084.0
2760295,15000,01C,31/07/2019,ADW.A,2.4,312130.0,2084.0
2760296,15000,01C,31/08/2019,ADW.A,0.6392,312130.0,2084.0
2760297,15000,01C,30/09/2019,ADW.A,0.2382,312130.0,2084.0
2760298,15000,01C,31/10/2019,ADW.A,-7.6325,312130.0,2084.0
2760299,15000,01C,30/11/2019,ADW.A,-7.8041,312130.0,2084.0
2760300,15000,01C,31/12/2019,ADW.A,-1.5456,312130.0,2084.0
2760301,15000,01C,31/01/2020,ADW.A,-6.6046,312130.0,2084.0
2760302,15000,01C,29/02/2020,ADW.A,-14.6872,312130.0,2084.0
2760303,15000,01C,31/03/2020,ADW.A,-11.6498,312130.0,2084.0
2760304,15000,01C,30/04/2020,ADW.A,14.4068,312130.0,2084.0
2760305,15000,01C,31/05/2020,ADW.A,-2.2222,312130.0,2084.0
2760306,15000,01C,30/06/2020,ADW.A,-4.1802,312130.0,2084.0
2760307,15000,01C,31/07/2020,ADW.A,-4.3182,312130.0,2084.0
2760308,15000,01C,31/08/2020,ADW.A,8.1948,312130.0,2084.0
2760309,15000,01C,30/09/2020,ADW.A,11.4572,312130.0,2084.0
2760310,15000,01C,31/10/2020,ADW.A,2.8713,312130.0,2084.0
2760311,15000,01C,30/11/2020,ADW.A,3.6574,312130.0,2084.0
2760312,15000,01C,31/12/2020,ADW.A,-2.1931,312130.0,2084.0
2760313,15000,01C,31/01/2021,ADW.A,-2.1947,312130.0,2084.0
2760314,15000,01C,28/02/2021,ADW.A,-2.5366,312130.0,2084.0
2760315,15000,01C,31/03/2021,ADW.A,8.973,312130.0,2084.0
2760316,15000,01C,30/04/2021,ADW.A,4.7091,312130.0,2084.0
2760317,15000,01C,31/05/2021,ADW.A,-4.6737,312130.0,2084.0
2760318,15000,01C,30/06/2021,ADW.A,-11.642,312130.0,2084.0
